species,alive,dead,alv_prop,ded_prop,total_prop,site,uid,date,factor,loc_count,geometry,lon_gda94,lat_gda94,count,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
E. chlorostachys,8.0,1.0,5.970149253731343,10.0,6.25,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.2857142857142857,0.03571428571428572,0.32142857142857145,49.50000000000001,51.42857142857143,128.89285714285714,335.5714285714286,261.64285714285717,464.4642857142857,775.6071428571429,174.21428571428572
E. tetrodonta,73.0,5.0,54.47761194029851,50.0,54.166666666666664,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,2.607142857142857,0.17857142857142858,2.7857142857142856,339.85714285714283,353.7857142857143,949.9285714285713,6019.928571428572,2225.785714285714,6969.857142857142,9479.785714285714,1509.857142857143
Acacia lamprocarpa,3.0,0.0,1.9607843137254901,0.0,1.935483870967742,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285714,0.0,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
Buchanania obovata,6.0,0.0,3.9215686274509802,0.0,3.870967741935484,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.21428571428571427,0.0,0.21428571428571427,19.928571428571427,20.785714285714285,81.21428571428571,264.2142857142857,200.35714285714283,345.4285714285714,565.7142857142857,116.14285714285714
Corymbia ferruginea,1.0,0.0,0.6535947712418301,0.0,0.6451612903225806,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428572,0.0,0.03571428571428571,3.321428571428571,3.464285714285714,13.535714285714285,44.035714285714285,33.39285714285714,57.57142857142857,94.28571428571428,19.357142857142858
Corymbia grandifolia,4.0,0.0,2.6143790849673203,0.0,2.5806451612903225,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714285,13.285714285714285,13.857142857142856,54.14285714285714,176.14285714285714,133.57142857142856,230.28571428571428,377.1428571428571,77.42857142857143
E. chlorostachys,8.0,0.0,5.228758169934641,0.0,5.161290322580645,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.28571428571428575,0.0,0.2857142857142857,44.0,45.71428571428571,114.57142857142857,298.2857142857143,232.57142857142856,412.85714285714283,689.4285714285714,154.85714285714286
E. miniata,79.0,2.0,51.633986928104584,100.0,52.25806451612903,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,2.8214285714285716,0.07142857142857142,2.892857142857143,144.64285714285714,150.42857142857142,630.6428571428571,5291.035714285714,1084.8214285714284,5921.678571428572,7151.142857142857,1567.9285714285713
E. tetrodonta,44.0,0.0,28.75816993464052,0.0,28.387096774193548,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,1.5714285714285714,0.0,1.5714285714285714,191.71428571428572,199.57142857142856,535.8571428571429,3395.8571428571427,1255.5714285714284,3931.714285714286,5347.571428571428,851.7142857142857
Eucalyptus tectifica,8.0,0.0,5.228758169934641,0.0,5.161290322580645,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.2857142857142857,26.57142857142857,27.71428571428571,108.28571428571428,352.2857142857143,267.1428571428571,460.57142857142856,754.2857142857142,154.85714285714286
Acacia stenophylla,80.0,12.0,69.56521739130434,80.0,70.76923076923077,ant06,36,20120625,0.25,7.0,POINT (135.152522154062 -18.26630838901649),135.152522154062,-18.266308389016487,7.0,16.428571428571427,2.142857142857143,18.571428571428573,4.107142857142857,0.5357142857142857,4.642857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.8571428571428568,0.42857142857142855,3.285714285714286,305.5714285714286,318.7142857142857,1245.2857142857144,4051.2857142857147,3072.1428571428573,5296.571428571429,8674.285714285716,1780.8571428571431
Eucalyptus microtheca,35.0,3.0,30.434782608695656,20.0,29.230769230769234,ant06,36,20120625,0.25,7.0,POINT (135.152522154062 -18.26630838901649),135.152522154062,-18.266308389016487,7.0,16.428571428571427,2.142857142857143,18.571428571428573,4.107142857142857,0.5357142857142857,4.642857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.25,0.10714285714285714,1.3571428571428574,126.21428571428574,131.64285714285717,514.357142857143,1673.3571428571431,1268.9285714285718,2187.7142857142862,3582.8571428571436,735.5714285714288
Acacia hemignosta,2.0,0.0,1.834862385321101,0.0,1.5151515151515151,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Acacia holosericea,1.0,0.0,0.9174311926605505,0.0,0.7575757575757576,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,0.0,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Atalaya hemiglauca,4.0,0.0,3.669724770642202,0.0,3.0303030303030303,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.05714285714285714,0.0,0.05714285714285714,5.314285714285714,5.542857142857143,21.657142857142855,70.45714285714286,53.42857142857142,92.11428571428571,150.85714285714286,30.97142857142857
Bauhinia cunninghamii,84.0,20.0,77.06422018348624,86.95652173913044,78.78787878787878,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.2,0.28571428571428575,1.4857142857142858,138.17142857142858,144.11428571428573,563.0857142857143,1831.8857142857144,1389.142857142857,2394.9714285714285,3922.285714285714,805.2571428571429
Corymbia dichromphloia,9.0,3.0,8.256880733944955,13.043478260869565,9.090909090909092,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.1285714285714286,0.04285714285714286,0.17142857142857146,15.942857142857145,16.62857142857143,64.97142857142859,211.3714285714286,160.2857142857143,276.3428571428572,452.57142857142867,92.91428571428573
Corymbia terminalis,1.0,0.0,0.9174311926605505,0.0,0.7575757575757576,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,0.0,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Gyrocarpus sp.,8.0,0.0,7.339449541284404,0.0,6.0606060606060606,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.11428571428571428,0.0,0.11428571428571428,10.628571428571428,11.085714285714285,43.31428571428571,140.9142857142857,106.85714285714285,184.22857142857143,301.7142857142857,61.94285714285714
